t, a
13.251, -10.575
13.252, -10.575
13.253, -10.575
13.254, -10.574
13.255, -10.574
13.256, -10.574
13.257, -10.573
13.258, -10.573
13.259, -10.573
13.26, -10.572
13.261, -10.572
13.262, -10.572
13.263, -10.571
13.264, -10.571
13.265, -10.57
13.266, -10.57
13.267, -10.57
13.268, -10.569
13.269, -10.569
13.27, -10.569
13.271, -10.568
13.272, -10.568
13.273, -10.568
13.274, -10.567
13.275, -10.567
13.276, -10.567
13.277, -10.566
13.278, -10.566
13.279, -10.565
13.28, -10.565
13.281, -10.565
13.282, -10.564
13.283, -10.564
13.284, -10.564
13.285, -10.563
13.286, -10.563
13.287, -10.563
13.288, -10.562
13.289, -10.562
13.29, -10.562
13.291, -10.561
13.292, -10.561
13.293, -10.56
13.294, -10.56
13.295, -10.56
13.296, -10.559
13.297, -10.559
13.298, -10.559
13.299, -10.558
13.3, -10.558
13.301, -10.558
13.302, -10.557
13.303, -10.557
13.304, -10.557
13.305, -10.556
13.306, -10.556
13.307, -10.555
13.308, -10.555
13.309, -10.555
13.31, -10.554
13.311, -10.554
13.312, -10.554
13.313, -10.553
13.314, -10.553
13.315, -10.553
13.316, -10.552
13.317, -10.552
13.318, -10.552
13.319, -10.551
13.32, -10.551
13.321, -10.551
13.322, -10.55
13.323, -10.55
13.324, -10.549
13.325, -10.549
13.326, -10.549
13.327, -10.548
13.328, -10.548
13.329, -10.548
13.33, -10.547
13.331, -10.547
13.332, -10.547
13.333, -10.546
13.334, -10.546
13.335, -10.546
13.336, -10.545
13.337, -10.545
13.338, -10.545
13.339, -10.544
13.34, -10.544
13.341, -10.543
13.342, -10.543
13.343, -10.543
13.344, -10.542
13.345, -10.542
13.346, -10.542
13.347, -10.541
13.348, -10.541
13.349, -10.541
13.35, -10.54
13.351, -10.54
13.352, -10.54
13.353, -10.539
13.354, -10.539
13.355, -10.539
13.356, -10.538
13.357, -10.538
13.358, -10.538
13.359, -10.537
13.36, -10.537
13.361, -10.536
13.362, -10.536
13.363, -10.536
13.364, -10.535
13.365, -10.535
13.366, -10.535
13.367, -10.534
13.368, -10.534
13.369, -10.534
13.37, -10.533
13.371, -10.533
13.372, -10.533
13.373, -10.532
13.374, -10.532
13.375, -10.532
13.376, -10.531
13.377, -10.531
13.378, -10.531
13.379, -10.53
13.38, -10.53
13.381, -10.529
13.382, -10.529
13.383, -10.529
13.384, -10.528
13.385, -10.528
13.386, -10.528
13.387, -10.527
13.388, -10.527
13.389, -10.527
13.39, -10.526
13.391, -10.526
13.392, -10.526
13.393, -10.525
13.394, -10.525
13.395, -10.525
13.396, -10.524
13.397, -10.524
13.398, -10.524
13.399, -10.523
13.4, -10.523
13.401, -10.523
13.402, -10.522
13.403, -10.522
13.404, -10.522
13.405, -10.521
13.406, -10.521
13.407, -10.52
13.408, -10.52
13.409, -10.52
13.41, -10.519
13.411, -10.519
13.412, -10.519
13.413, -10.518
13.414, -10.518
13.415, -10.518
13.416, -10.517
13.417, -10.517
13.418, -10.517
13.419, -10.516
13.42, -10.516
13.421, -10.516
13.422, -10.515
13.423, -10.515
13.424, -10.515
13.425, -10.514
13.426, -10.514
13.427, -10.514
13.428, -10.513
13.429, -10.513
13.43, -10.513
13.431, -10.512
13.432, -10.512
13.433, -10.512
13.434, -10.511
13.435, -10.511
13.436, -10.511
13.437, -10.51
13.438, -10.51
13.439, -10.51
13.44, -10.509
13.441, -10.509
13.442, -10.508
13.443, -10.508
13.444, -10.508
13.445, -10.507
13.446, -10.507
13.447, -10.507
13.448, -10.506
13.449, -10.506
13.45, -10.506
13.451, -10.505
13.452, -10.505
13.453, -10.505
13.454, -10.504
13.455, -10.504
13.456, -10.504
13.457, -10.503
13.458, -10.503
13.459, -10.503
13.46, -10.502
13.461, -10.502
13.462, -10.502
13.463, -10.501
13.464, -10.501
13.465, -10.501
13.466, -10.5
13.467, -10.5
13.468, -10.5
13.469, -10.499
13.47, -10.499
13.471, -10.499
13.472, -10.498
13.473, -10.498
13.474, -10.498
13.475, -10.497
13.476, -10.497
13.477, -10.497
13.478, -10.496
13.479, -10.496
13.48, -10.496
13.481, -10.495
13.482, -10.495
13.483, -10.495
13.484, -10.494
13.485, -10.494
13.486, -10.494
13.487, -10.493
13.488, -10.493
13.489, -10.493
13.49, -10.492
13.491, -10.492
13.492, -10.492
13.493, -10.491
13.494, -10.491
13.495, -10.49
13.496, -10.49
13.497, -10.49
13.498, -10.489
13.499, -10.489
13.5, -10.489
13.501, -10.488
13.502, -10.488
13.503, -10.488
13.504, -10.487
13.505, -10.487
13.506, -10.487
13.507, -10.486
13.508, -10.486
13.509, -10.486
13.51, -10.485
13.511, -10.485
13.512, -10.485
13.513, -10.484
13.514, -10.484
13.515, -10.484
13.516, -10.483
13.517, -10.483
13.518, -10.483
13.519, -10.482
13.52, -10.482
13.521, -10.482
13.522, -10.481
13.523, -10.481
13.524, -10.481
13.525, -10.48
13.526, -10.48
13.527, -10.48
13.528, -10.479
13.529, -10.479
13.53, -10.479
13.531, -10.478
13.532, -10.478
13.533, -10.478
13.534, -10.477
13.535, -10.477
13.536, -10.477
13.537, -10.476
13.538, -10.476
13.539, -10.476
13.54, -10.475
13.541, -10.475
13.542, -10.475
13.543, -10.474
13.544, -10.474
13.545, -10.474
13.546, -10.473
13.547, -10.473
13.548, -10.473
13.549, -10.472
13.55, -10.472
13.551, -10.472
13.552, -10.471
13.553, -10.471
13.554, -10.471
13.555, -10.47
13.556, -10.47
13.557, -10.47
13.558, -10.469
13.559, -10.469
13.56, -10.469
13.561, -10.468
13.562, -10.468
13.563, -10.468
13.564, -10.467
13.565, -10.467
13.566, -10.467
13.567, -10.466
13.568, -10.466
13.569, -10.466
13.57, -10.466
13.571, -10.465
13.572, -10.465
13.573, -10.465
13.574, -10.464
13.575, -10.464
13.576, -10.464
13.577, -10.463
13.578, -10.463
13.579, -10.463
13.58, -10.462
13.581, -10.462
13.582, -10.462
13.583, -10.461
13.584, -10.461
13.585, -10.461
13.586, -10.46
13.587, -10.46
13.588, -10.46
13.589, -10.459
13.59, -10.459
13.591, -10.459
13.592, -10.458
13.593, -10.458
13.594, -10.458
13.595, -10.457
13.596, -10.457
13.597, -10.457
13.598, -10.456
13.599, -10.456
13.6, -10.456
13.601, -10.455
13.602, -10.455
13.603, -10.455
13.604, -10.454
13.605, -10.454
13.606, -10.454
13.607, -10.453
13.608, -10.453
13.609, -10.453
13.61, -10.452
13.611, -10.452
13.612, -10.452
13.613, -10.451
13.614, -10.451
13.615, -10.451
13.616, -10.45
13.617, -10.45
13.618, -10.45
13.619, -10.449
13.62, -10.449
13.621, -10.449
13.622, -10.448
13.623, -10.448
13.624, -10.448
13.625, -10.448
13.626, -10.447
13.627, -10.447
13.628, -10.447
13.629, -10.446
13.63, -10.446
13.631, -10.446
13.632, -10.445
13.633, -10.445
13.634, -10.445
13.635, -10.444
13.636, -10.444
13.637, -10.444
13.638, -10.443
13.639, -10.443
13.64, -10.443
13.641, -10.442
13.642, -10.442
13.643, -10.442
13.644, -10.441
13.645, -10.441
13.646, -10.441
13.647, -10.44
13.648, -10.44
13.649, -10.44
13.65, -10.439
13.651, -10.439
13.652, -10.439
13.653, -10.438
13.654, -10.438
13.655, -10.438
13.656, -10.437
13.657, -10.437
13.658, -10.437
13.659, -10.437
13.66, -10.436
13.661, -10.436
13.662, -10.436
13.663, -10.435
13.664, -10.435
13.665, -10.435
13.666, -10.434
13.667, -10.434
13.668, -10.434
13.669, -10.433
13.67, -10.433
13.671, -10.433
13.672, -10.432
13.673, -10.432
13.674, -10.432
13.675, -10.431
13.676, -10.431
13.677, -10.431
13.678, -10.43
13.679, -10.43
13.68, -10.43
13.681, -10.429
13.682, -10.429
13.683, -10.429
13.684, -10.429
13.685, -10.428
13.686, -10.428
13.687, -10.428
13.688, -10.427
13.689, -10.427
13.69, -10.427
13.691, -10.426
13.692, -10.426
13.693, -10.426
13.694, -10.425
13.695, -10.425
13.696, -10.425
13.697, -10.424
13.698, -10.424
13.699, -10.424
13.7, -10.423
13.701, -10.423
13.702, -10.423
13.703, -10.422
13.704, -10.422
13.705, -10.422
13.706, -10.422
13.707, -10.421
13.708, -10.421
13.709, -10.421
13.71, -10.42
13.711, -10.42
13.712, -10.42
13.713, -10.419
13.714, -10.419
13.715, -10.419
13.716, -10.418
13.717, -10.418
13.718, -10.418
13.719, -10.417
13.72, -10.417
13.721, -10.417
13.722, -10.416
13.723, -10.416
13.724, -10.416
13.725, -10.415
13.726, -10.415
13.727, -10.415
13.728, -10.415
13.729, -10.414
13.73, -10.414
13.731, -10.414
13.732, -10.413
13.733, -10.413
13.734, -10.413
13.735, -10.412
13.736, -10.412
13.737, -10.412
13.738, -10.411
13.739, -10.411
13.74, -10.411
13.741, -10.41
13.742, -10.41
13.743, -10.41
13.744, -10.41
13.745, -10.409
13.746, -10.409
13.747, -10.409
13.748, -10.408
13.749, -10.408
13.75, -10.408
13.751, -10.407
13.752, -10.407
13.753, -10.407
13.754, -10.406
13.755, -10.406
13.756, -10.406
13.757, -10.405
13.758, -10.405
13.759, -10.405
13.76, -10.405
13.761, -10.404
13.762, -10.404
13.763, -10.404
13.764, -10.403
13.765, -10.403
13.766, -10.403
13.767, -10.402
13.768, -10.402
13.769, -10.402
13.77, -10.401
13.771, -10.401
13.772, -10.401
13.773, -10.4
13.774, -10.4
13.775, -10.4
13.776, -10.4
13.777, -10.399
13.778, -10.399
13.779, -10.399
13.78, -10.398
13.781, -10.398
13.782, -10.398
13.783, -10.397
13.784, -10.397
13.785, -10.397
13.786, -10.396
13.787, -10.396
13.788, -10.396
13.789, -10.395
13.79, -10.395
13.791, -10.395
13.792, -10.395
13.793, -10.394
13.794, -10.394
13.795, -10.394
13.796, -10.393
13.797, -10.393
13.798, -10.393
13.799, -10.392
13.8, -10.392
13.801, -10.392
13.802, -10.391
13.803, -10.391
13.804, -10.391
13.805, -10.391
13.806, -10.39
13.807, -10.39
13.808, -10.39
13.809, -10.389
13.81, -10.389
13.811, -10.389
13.812, -10.388
13.813, -10.388
13.814, -10.388
13.815, -10.387
13.816, -10.387
13.817, -10.387
13.818, -10.387
13.819, -10.386
13.82, -10.386
13.821, -10.386
13.822, -10.385
13.823, -10.385
13.824, -10.385
13.825, -10.384
13.826, -10.384
13.827, -10.384
13.828, -10.383
13.829, -10.383
13.83, -10.383
13.831, -10.383
13.832, -10.382
13.833, -10.382
13.834, -10.382
13.835, -10.381
13.836, -10.381
13.837, -10.381
13.838, -10.38
13.839, -10.38
13.84, -10.38
13.841, -10.379
13.842, -10.379
13.843, -10.379
13.844, -10.379
13.845, -10.378
13.846, -10.378
13.847, -10.378
13.848, -10.377
13.849, -10.377
13.85, -10.377
13.851, -10.376
13.852, -10.376
13.853, -10.376
13.854, -10.376
13.855, -10.375
13.856, -10.375
13.857, -10.375
13.858, -10.374
13.859, -10.374
13.86, -10.374
13.861, -10.373
13.862, -10.373
13.863, -10.373
13.864, -10.372
13.865, -10.372
13.866, -10.372
13.867, -10.372
13.868, -10.371
13.869, -10.371
13.87, -10.371
13.871, -10.37
13.872, -10.37
13.873, -10.37
13.874, -10.369
13.875, -10.369
13.876, -10.369
13.877, -10.369
13.878, -10.368
13.879, -10.368
13.88, -10.368
13.881, -10.367
13.882, -10.367
13.883, -10.367
13.884, -10.366
13.885, -10.366
13.886, -10.366
13.887, -10.366
13.888, -10.365
13.889, -10.365
13.89, -10.365
13.891, -10.364
13.892, -10.364
13.893, -10.364
13.894, -10.363
13.895, -10.363
13.896, -10.363
13.897, -10.363
13.898, -10.362
13.899, -10.362
13.9, -10.362
13.901, -10.361
13.902, -10.361
13.903, -10.361
13.904, -10.36
13.905, -10.36
13.906, -10.36
13.907, -10.36
13.908, -10.359
13.909, -10.359
13.91, -10.359
13.911, -10.358
13.912, -10.358
13.913, -10.358
13.914, -10.357
13.915, -10.357
13.916, -10.357
13.917, -10.357
13.918, -10.356
13.919, -10.356
13.92, -10.356
13.921, -10.355
13.922, -10.355
13.923, -10.355
13.924, -10.354
13.925, -10.354
13.926, -10.354
13.927, -10.354
13.928, -10.353
13.929, -10.353
13.93, -10.353
13.931, -10.352
13.932, -10.352
13.933, -10.352
13.934, -10.351
13.935, -10.351
13.936, -10.351
13.937, -10.351
13.938, -10.35
13.939, -10.35
13.94, -10.35
13.941, -10.349
13.942, -10.349
13.943, -10.349
13.944, -10.349
13.945, -10.348
13.946, -10.348
13.947, -10.348
13.948, -10.347
13.949, -10.347
13.95, -10.347
13.951, -10.346
13.952, -10.346
13.953, -10.346
13.954, -10.346
13.955, -10.345
13.956, -10.345
13.957, -10.345
13.958, -10.344
13.959, -10.344
13.96, -10.344
13.961, -10.344
13.962, -10.343
13.963, -10.343
13.964, -10.343
13.965, -10.342
13.966, -10.342
13.967, -10.342
13.968, -10.341
13.969, -10.341
13.97, -10.341
13.971, -10.341
13.972, -10.34
13.973, -10.34
13.974, -10.34
13.975, -10.339
13.976, -10.339
13.977, -10.339
13.978, -10.339
13.979, -10.338
13.98, -10.338
13.981, -10.338
13.982, -10.337
13.983, -10.337
13.984, -10.337
13.985, -10.336
13.986, -10.336
13.987, -10.336
13.988, -10.336
13.989, -10.335
13.99, -10.335
13.991, -10.335
13.992, -10.334
13.993, -10.334
13.994, -10.334
13.995, -10.334
13.996, -10.333
13.997, -10.333
13.998, -10.333
13.999, -10.332
14, -10.332
14.001, -10.332
14.002, -10.332
14.003, -10.331
14.004, -10.331
14.005, -10.331
14.006, -10.33
14.007, -10.33
14.008, -10.33
14.009, -10.329
14.01, -10.329
14.011, -10.329
14.012, -10.329
14.013, -10.328
14.014, -10.328
14.015, -10.328
14.016, -10.327
14.017, -10.327
14.018, -10.327
14.019, -10.327
14.02, -10.326
14.021, -10.326
14.022, -10.326
14.023, -10.325
14.024, -10.325
14.025, -10.325
14.026, -10.325
14.027, -10.324
14.028, -10.324
14.029, -10.324
14.03, -10.323
14.031, -10.323
14.032, -10.323
14.033, -10.323
14.034, -10.322
14.035, -10.322
14.036, -10.322
14.037, -10.321
14.038, -10.321
14.039, -10.321
14.04, -10.321
14.041, -10.32
14.042, -10.32
14.043, -10.32
14.044, -10.319
14.045, -10.319
14.046, -10.319
14.047, -10.319
14.048, -10.318
14.049, -10.318
14.05, -10.318
14.051, -10.317
14.052, -10.317
14.053, -10.317
14.054, -10.316
14.055, -10.316
14.056, -10.316
14.057, -10.316
14.058, -10.315
14.059, -10.315
14.06, -10.315
14.061, -10.314
14.062, -10.314
14.063, -10.314
14.064, -10.314
14.065, -10.313
14.066, -10.313
14.067, -10.313
14.068, -10.312
14.069, -10.312
14.07, -10.312
14.071, -10.312
14.072, -10.311
14.073, -10.311
14.074, -10.311
14.075, -10.311
14.076, -10.31
14.077, -10.31
14.078, -10.31
14.079, -10.309
14.08, -10.309
14.081, -10.309
14.082, -10.309
14.083, -10.308
14.084, -10.308
14.085, -10.308
14.086, -10.307
14.087, -10.307
14.088, -10.307
14.089, -10.307
14.09, -10.306
14.091, -10.306
14.092, -10.306
14.093, -10.305
14.094, -10.305
14.095, -10.305
14.096, -10.305
14.097, -10.304
14.098, -10.304
14.099, -10.304
14.1, -10.303
14.101, -10.303
14.102, -10.303
14.103, -10.303
14.104, -10.302
14.105, -10.302
14.106, -10.302
14.107, -10.301
14.108, -10.301
14.109, -10.301
14.11, -10.301
14.111, -10.3
14.112, -10.3
14.113, -10.3
14.114, -10.299
14.115, -10.299
14.116, -10.299
14.117, -10.299
14.118, -10.298
14.119, -10.298
14.12, -10.298
14.121, -10.298
14.122, -10.297
14.123, -10.297
14.124, -10.297
14.125, -10.296
14.126, -10.296
14.127, -10.296
14.128, -10.296
14.129, -10.295
14.13, -10.295
14.131, -10.295
14.132, -10.294
14.133, -10.294
14.134, -10.294
14.135, -10.294
14.136, -10.293
14.137, -10.293
14.138, -10.293
14.139, -10.292
14.14, -10.292
14.141, -10.292
14.142, -10.292
14.143, -10.291
14.144, -10.291
14.145, -10.291
14.146, -10.291
14.147, -10.29
14.148, -10.29
14.149, -10.29
14.15, -10.289
14.151, -10.289
14.152, -10.289
14.153, -10.289
14.154, -10.288
14.155, -10.288
14.156, -10.288
14.157, -10.287
14.158, -10.287
14.159, -10.287
14.16, -10.287
14.161, -10.286
14.162, -10.286
14.163, -10.286
14.164, -10.286
14.165, -10.285
14.166, -10.285
14.167, -10.285
14.168, -10.284
14.169, -10.284
14.17, -10.284
14.171, -10.284
14.172, -10.283
14.173, -10.283
14.174, -10.283
14.175, -10.282
14.176, -10.282
14.177, -10.282
14.178, -10.282
14.179, -10.281
14.18, -10.281
14.181, -10.281
14.182, -10.281
14.183, -10.28
14.184, -10.28
14.185, -10.28
14.186, -10.279
14.187, -10.279
14.188, -10.279
14.189, -10.279
14.19, -10.278
14.191, -10.278
14.192, -10.278
14.193, -10.278
14.194, -10.277
14.195, -10.277
14.196, -10.277
14.197, -10.276
14.198, -10.276
14.199, -10.276
14.2, -10.276
14.201, -10.275
14.202, -10.275
14.203, -10.275
14.204, -10.275
14.205, -10.274
14.206, -10.274
14.207, -10.274
14.208, -10.273
14.209, -10.273
14.21, -10.273
14.211, -10.273
14.212, -10.272
14.213, -10.272
14.214, -10.272
14.215, -10.272
14.216, -10.271
14.217, -10.271
14.218, -10.271
14.219, -10.27
14.22, -10.27
14.221, -10.27
14.222, -10.27
14.223, -10.269
14.224, -10.269
14.225, -10.269
14.226, -10.269
14.227, -10.268
14.228, -10.268
14.229, -10.268
14.23, -10.267
14.231, -10.267
14.232, -10.267
14.233, -10.267
14.234, -10.266
14.235, -10.266
14.236, -10.266
14.237, -10.266
14.238, -10.265
14.239, -10.265
14.24, -10.265
14.241, -10.264
14.242, -10.264
14.243, -10.264
14.244, -10.264
14.245, -10.263
14.246, -10.263
14.247, -10.263
14.248, -10.263
14.249, -10.262
14.25, -10.262
14.251, -10.262
14.252, -10.261
14.253, -10.261
14.254, -10.261
14.255, -10.261
14.256, -10.26
14.257, -10.26
14.258, -10.26
14.259, -10.26
14.26, -10.259
14.261, -10.259
14.262, -10.259
14.263, -10.259
14.264, -10.258
14.265, -10.258
14.266, -10.258
14.267, -10.257
14.268, -10.257
14.269, -10.257
14.27, -10.257
14.271, -10.256
14.272, -10.256
14.273, -10.256
14.274, -10.256
14.275, -10.255
14.276, -10.255
14.277, -10.255
14.278, -10.255
14.279, -10.254
14.28, -10.254
14.281, -10.254
14.282, -10.253
14.283, -10.253
14.284, -10.253
14.285, -10.253
14.286, -10.252
14.287, -10.252
14.288, -10.252
14.289, -10.252
14.29, -10.251
14.291, -10.251
14.292, -10.251
14.293, -10.251
14.294, -10.25
14.295, -10.25
14.296, -10.25
14.297, -10.249
14.298, -10.249
14.299, -10.249
14.3, -10.249
14.301, -10.248
14.302, -10.248
14.303, -10.248
14.304, -10.248
14.305, -10.247
14.306, -10.247
14.307, -10.247
14.308, -10.247
14.309, -10.246
14.31, -10.246
14.311, -10.246
14.312, -10.245
14.313, -10.245
14.314, -10.245
14.315, -10.245
14.316, -10.244
14.317, -10.244
14.318, -10.244
14.319, -10.244
14.32, -10.243
14.321, -10.243
14.322, -10.243
14.323, -10.243
14.324, -10.242
14.325, -10.242
14.326, -10.242
14.327, -10.242
14.328, -10.241
14.329, -10.241
14.33, -10.241
14.331, -10.24
14.332, -10.24
14.333, -10.24
14.334, -10.24
14.335, -10.239
14.336, -10.239
14.337, -10.239
14.338, -10.239
14.339, -10.238
14.34, -10.238
14.341, -10.238
14.342, -10.238
14.343, -10.237
14.344, -10.237
14.345, -10.237
14.346, -10.237
14.347, -10.236
14.348, -10.236
14.349, -10.236
14.35, -10.235
14.351, -10.235
14.352, -10.235
14.353, -10.235
14.354, -10.234
14.355, -10.234
14.356, -10.234
14.357, -10.234
14.358, -10.233
14.359, -10.233
14.36, -10.233
14.361, -10.233
14.362, -10.232
14.363, -10.232
14.364, -10.232
14.365, -10.232
14.366, -10.231
14.367, -10.231
14.368, -10.231
14.369, -10.231
14.37, -10.23
14.371, -10.23
14.372, -10.23
14.373, -10.23
14.374, -10.229
14.375, -10.229
14.376, -10.229
14.377, -10.228
14.378, -10.228
14.379, -10.228
14.38, -10.228
14.381, -10.227
14.382, -10.227
14.383, -10.227
14.384, -10.227
14.385, -10.226
14.386, -10.226
14.387, -10.226
14.388, -10.226
14.389, -10.225
14.39, -10.225
14.391, -10.225
14.392, -10.225
14.393, -10.224
14.394, -10.224
14.395, -10.224
14.396, -10.224
14.397, -10.223
14.398, -10.223
14.399, -10.223
14.4, -10.223
14.401, -10.222
14.402, -10.222
14.403, -10.222
14.404, -10.222
14.405, -10.221
14.406, -10.221
14.407, -10.221
14.408, -10.22
14.409, -10.22
14.41, -10.22
14.411, -10.22
14.412, -10.219
14.413, -10.219
14.414, -10.219
14.415, -10.219
14.416, -10.218
14.417, -10.218
14.418, -10.218
14.419, -10.218
14.42, -10.217
14.421, -10.217
14.422, -10.217
14.423, -10.217
14.424, -10.216
14.425, -10.216
14.426, -10.216
14.427, -10.216
14.428, -10.215
14.429, -10.215
14.43, -10.215
14.431, -10.215
14.432, -10.214
14.433, -10.214
14.434, -10.214
14.435, -10.214
14.436, -10.213
14.437, -10.213
14.438, -10.213
14.439, -10.213
14.44, -10.212
14.441, -10.212
14.442, -10.212
14.443, -10.212
14.444, -10.211
14.445, -10.211
14.446, -10.211
14.447, -10.211
14.448, -10.21
14.449, -10.21
14.45, -10.21
14.451, -10.21
14.452, -10.209
14.453, -10.209
14.454, -10.209
14.455, -10.209
14.456, -10.208
14.457, -10.208
14.458, -10.208
14.459, -10.208
14.46, -10.207
14.461, -10.207
14.462, -10.207
14.463, -10.207
14.464, -10.206
14.465, -10.206
14.466, -10.206
14.467, -10.206
14.468, -10.205
14.469, -10.205
14.47, -10.205
14.471, -10.204
14.472, -10.204
14.473, -10.204
14.474, -10.204
14.475, -10.203
14.476, -10.203
14.477, -10.203
14.478, -10.203
14.479, -10.202
14.48, -10.202
14.481, -10.202
14.482, -10.202
14.483, -10.201
14.484, -10.201
14.485, -10.201
14.486, -10.201
14.487, -10.2
14.488, -10.2
14.489, -10.2
14.49, -10.2
14.491, -10.199
14.492, -10.199
14.493, -10.199
14.494, -10.199
14.495, -10.198
14.496, -10.198
14.497, -10.198
14.498, -10.198
14.499, -10.198
14.5, -10.197
14.501, -10.197
14.502, -10.197
14.503, -10.197
14.504, -10.196
14.505, -10.196
14.506, -10.196
14.507, -10.196
14.508, -10.195
14.509, -10.195
14.51, -10.195
14.511, -10.195
14.512, -10.194
14.513, -10.194
14.514, -10.194
14.515, -10.194
14.516, -10.193
14.517, -10.193
14.518, -10.193
14.519, -10.193
14.52, -10.192
14.521, -10.192
14.522, -10.192
14.523, -10.192
14.524, -10.191
14.525, -10.191
14.526, -10.191
14.527, -10.191
14.528, -10.19
14.529, -10.19
14.53, -10.19
14.531, -10.19
14.532, -10.189
14.533, -10.189
14.534, -10.189
14.535, -10.189
14.536, -10.188
14.537, -10.188
14.538, -10.188
14.539, -10.188
14.54, -10.187
14.541, -10.187
14.542, -10.187
14.543, -10.187
14.544, -10.186
14.545, -10.186
14.546, -10.186
14.547, -10.186
14.548, -10.185
14.549, -10.185
14.55, -10.185
14.551, -10.185
14.552, -10.184
14.553, -10.184
14.554, -10.184
14.555, -10.184
14.556, -10.183
14.557, -10.183
14.558, -10.183
14.559, -10.183
14.56, -10.182
14.561, -10.182
14.562, -10.182
14.563, -10.182
14.564, -10.182
14.565, -10.181
14.566, -10.181
14.567, -10.181
14.568, -10.181
14.569, -10.18
14.57, -10.18
14.571, -10.18
14.572, -10.18
14.573, -10.179
14.574, -10.179
14.575, -10.179
14.576, -10.179
14.577, -10.178
14.578, -10.178
14.579, -10.178
14.58, -10.178
14.581, -10.177
14.582, -10.177
14.583, -10.177
14.584, -10.177
14.585, -10.176
14.586, -10.176
14.587, -10.176
14.588, -10.176
14.589, -10.175
14.59, -10.175
14.591, -10.175
14.592, -10.175
14.593, -10.174
14.594, -10.174
14.595, -10.174
14.596, -10.174
14.597, -10.174
14.598, -10.173
14.599, -10.173
14.6, -10.173
14.601, -10.173
14.602, -10.172
14.603, -10.172
14.604, -10.172
14.605, -10.172
14.606, -10.171
14.607, -10.171
14.608, -10.171
14.609, -10.171
14.61, -10.17
14.611, -10.17
14.612, -10.17
14.613, -10.17
14.614, -10.169
14.615, -10.169
14.616, -10.169
14.617, -10.169
14.618, -10.168
14.619, -10.168
14.62, -10.168
14.621, -10.168
14.622, -10.168
14.623, -10.167
14.624, -10.167
14.625, -10.167
14.626, -10.167
14.627, -10.166
14.628, -10.166
14.629, -10.166
14.63, -10.166
14.631, -10.165
14.632, -10.165
14.633, -10.165
14.634, -10.165
14.635, -10.164
14.636, -10.164
14.637, -10.164
14.638, -10.164
14.639, -10.163
14.64, -10.163
14.641, -10.163
14.642, -10.163
14.643, -10.163
14.644, -10.162
14.645, -10.162
14.646, -10.162
14.647, -10.162
14.648, -10.161
14.649, -10.161
14.65, -10.161
14.651, -10.161
14.652, -10.16
14.653, -10.16
14.654, -10.16
14.655, -10.16
14.656, -10.159
14.657, -10.159
14.658, -10.159
14.659, -10.159
14.66, -10.159
14.661, -10.158
14.662, -10.158
14.663, -10.158
14.664, -10.158
14.665, -10.157
14.666, -10.157
14.667, -10.157
14.668, -10.157
14.669, -10.156
14.67, -10.156
14.671, -10.156
14.672, -10.156
14.673, -10.155
14.674, -10.155
14.675, -10.155
14.676, -10.155
14.677, -10.155
14.678, -10.154
14.679, -10.154
14.68, -10.154
14.681, -10.154
14.682, -10.153
14.683, -10.153
14.684, -10.153
14.685, -10.153
14.686, -10.152
14.687, -10.152
14.688, -10.152
14.689, -10.152
14.69, -10.151
14.691, -10.151
14.692, -10.151
14.693, -10.151
14.694, -10.151
14.695, -10.15
14.696, -10.15
14.697, -10.15
14.698, -10.15
14.699, -10.149
14.7, -10.149
14.701, -10.149
14.702, -10.149
14.703, -10.148
14.704, -10.148
14.705, -10.148
14.706, -10.148
14.707, -10.148
14.708, -10.147
14.709, -10.147
14.71, -10.147
14.711, -10.147
14.712, -10.146
14.713, -10.146
14.714, -10.146
14.715, -10.146
14.716, -10.145
14.717, -10.145
14.718, -10.145
14.719, -10.145
14.72, -10.145
14.721, -10.144
14.722, -10.144
14.723, -10.144
14.724, -10.144
14.725, -10.143
14.726, -10.143
14.727, -10.143
14.728, -10.143
14.729, -10.142
14.73, -10.142
14.731, -10.142
14.732, -10.142
14.733, -10.142
14.734, -10.141
14.735, -10.141
14.736, -10.141
14.737, -10.141
14.738, -10.14
14.739, -10.14
14.74, -10.14
14.741, -10.14
14.742, -10.139
14.743, -10.139
14.744, -10.139
14.745, -10.139
14.746, -10.139
14.747, -10.138
14.748, -10.138
14.749, -10.138
14.75, -10.138
14.751, -10.137
14.752, -10.137
14.753, -10.137
14.754, -10.137
14.755, -10.137
14.756, -10.136
14.757, -10.136
14.758, -10.136
14.759, -10.136
14.76, -10.135
14.761, -10.135
14.762, -10.135
14.763, -10.135
14.764, -10.134
14.765, -10.134
14.766, -10.134
14.767, -10.134
14.768, -10.134
14.769, -10.133
14.77, -10.133
14.771, -10.133
14.772, -10.133
14.773, -10.132
14.774, -10.132
14.775, -10.132
14.776, -10.132
14.777, -10.132
14.778, -10.131
14.779, -10.131
14.78, -10.131
14.781, -10.131
14.782, -10.13
14.783, -10.13
14.784, -10.13
14.785, -10.13
14.786, -10.129
14.787, -10.129
14.788, -10.129
14.789, -10.129
14.79, -10.129
14.791, -10.128
14.792, -10.128
14.793, -10.128
14.794, -10.128
14.795, -10.127
14.796, -10.127
14.797, -10.127
14.798, -10.127
14.799, -10.127
14.8, -10.126
14.801, -10.126
14.802, -10.126
14.803, -10.126
14.804, -10.125
14.805, -10.125
