t, v
5.0832, 159.27
5.0842, 159.25
5.0852, 159.23
5.0862, 159.21
5.0872, 159.19
5.0882, 159.17
5.0892, 159.15
5.0902, 159.13
5.0912, 159.11
5.0922, 159.09
5.0932, 159.07
5.0942, 159.05
5.0952, 159.03
5.0962, 159.01
5.0972, 158.99
5.0982, 158.97
5.0992, 158.95
5.1002, 158.93
5.1012, 158.91
5.1022, 158.89
5.1032, 158.87
5.1042, 158.85
5.1052, 158.83
5.1062, 158.81
5.1072, 158.79
5.1082, 158.77
5.1092, 158.75
5.1102, 158.73
5.1112, 158.71
5.1122, 158.69
5.1132, 158.67
5.1142, 158.65
5.1152, 158.63
5.1162, 158.61
5.1172, 158.59
5.1182, 158.57
5.1192, 158.55
5.1202, 158.53
5.1212, 158.51
5.1222, 158.49
5.1232, 158.47
5.1242, 158.45
5.1252, 158.43
5.1262, 158.41
5.1272, 158.39
5.1282, 158.37
5.1292, 158.35
5.1302, 158.33
5.1312, 158.31
5.1322, 158.29
5.1332, 158.27
5.1342, 158.25
5.1352, 158.23
5.1362, 158.21
5.1372, 158.19
5.1382, 158.17
5.1392, 158.15
5.1402, 158.13
5.1412, 158.11
5.1422, 158.1
5.1432, 158.08
5.1442, 158.06
5.1452, 158.04
5.1462, 158.02
5.1472, 158
5.1482, 157.98
5.1492, 157.96
5.1502, 157.94
5.1512, 157.92
5.1522, 157.9
5.1532, 157.88
5.1542, 157.86
5.1552, 157.84
5.1562, 157.82
5.1572, 157.8
5.1582, 157.78
5.1592, 157.76
5.1602, 157.74
5.1612, 157.72
5.1622, 157.7
5.1632, 157.68
5.1642, 157.66
5.1652, 157.64
5.1662, 157.62
5.1672, 157.6
5.1682, 157.58
5.1692, 157.56
5.1702, 157.54
5.1712, 157.52
5.1722, 157.5
5.1732, 157.48
5.1742, 157.46
5.1752, 157.44
5.1762, 157.42
5.1772, 157.4
5.1782, 157.38
5.1792, 157.37
5.1802, 157.35
5.1812, 157.33
5.1822, 157.31
5.1832, 157.29
5.1842, 157.27
5.1852, 157.25
5.1862, 157.23
5.1872, 157.21
5.1882, 157.19
5.1892, 157.17
5.1902, 157.15
5.1912, 157.13
5.1922, 157.11
5.1932, 157.09
5.1942, 157.07
5.1952, 157.05
5.1962, 157.03
5.1972, 157.01
5.1982, 156.99
5.1992, 156.97
5.2002, 156.95
5.2012, 156.93
5.2022, 156.91
5.2032, 156.89
5.2042, 156.87
5.2052, 156.85
5.2062, 156.83
5.2072, 156.82
5.2082, 156.8
5.2092, 156.78
5.2102, 156.76
5.2112, 156.74
5.2122, 156.72
5.2132, 156.7
5.2142, 156.68
5.2152, 156.66
5.2162, 156.64
5.2172, 156.62
5.2182, 156.6
5.2192, 156.58
5.2202, 156.56
5.2212, 156.54
5.2222, 156.52
5.2232, 156.5
5.2242, 156.48
5.2252, 156.46
5.2262, 156.44
5.2272, 156.42
5.2282, 156.4
5.2292, 156.38
5.2302, 156.37
5.2312, 156.35
5.2322, 156.33
5.2332, 156.31
5.2342, 156.29
5.2352, 156.27
5.2362, 156.25
5.2372, 156.23
5.2382, 156.21
5.2392, 156.19
5.2402, 156.17
5.2412, 156.15
5.2422, 156.13
5.2432, 156.11
5.2442, 156.09
5.2452, 156.07
5.2462, 156.05
5.2472, 156.03
5.2482, 156.01
5.2492, 155.99
5.2502, 155.97
5.2512, 155.96
5.2522, 155.94
5.2532, 155.92
5.2542, 155.9
5.2552, 155.88
5.2562, 155.86
5.2572, 155.84
5.2582, 155.82
5.2592, 155.8
5.2602, 155.78
5.2612, 155.76
5.2622, 155.74
5.2632, 155.72
5.2642, 155.7
5.2652, 155.68
5.2662, 155.66
5.2672, 155.64
5.2682, 155.62
5.2692, 155.6
5.2702, 155.59
5.2712, 155.57
5.2722, 155.55
5.2732, 155.53
5.2742, 155.51
5.2752, 155.49
5.2762, 155.47
5.2772, 155.45
5.2782, 155.43
5.2792, 155.41
5.2802, 155.39
5.2812, 155.37
5.2822, 155.35
5.2832, 155.33
5.2842, 155.31
5.2852, 155.29
5.2862, 155.27
5.2872, 155.26
5.2882, 155.24
5.2892, 155.22
5.2902, 155.2
5.2912, 155.18
5.2922, 155.16
5.2932, 155.14
5.2942, 155.12
5.2952, 155.1
5.2962, 155.08
5.2972, 155.06
5.2982, 155.04
5.2992, 155.02
5.3002, 155
5.3012, 154.98
5.3022, 154.96
5.3032, 154.95
5.3042, 154.93
5.3052, 154.91
5.3062, 154.89
5.3072, 154.87
5.3082, 154.85
5.3092, 154.83
5.3102, 154.81
5.3112, 154.79
5.3122, 154.77
5.3132, 154.75
5.3142, 154.73
5.3152, 154.71
5.3162, 154.69
5.3172, 154.67
5.3182, 154.66
5.3192, 154.64
5.3202, 154.62
5.3212, 154.6
5.3222, 154.58
5.3232, 154.56
5.3242, 154.54
5.3252, 154.52
5.3262, 154.5
5.3272, 154.48
5.3282, 154.46
5.3292, 154.44
5.3302, 154.42
5.3312, 154.4
5.3322, 154.39
5.3332, 154.37
5.3342, 154.35
5.3352, 154.33
5.3362, 154.31
5.3372, 154.29
5.3382, 154.27
5.3392, 154.25
5.3402, 154.23
5.3412, 154.21
5.3422, 154.19
5.3432, 154.17
5.3442, 154.15
5.3452, 154.13
5.3462, 154.12
5.3472, 154.1
5.3482, 154.08
5.3492, 154.06
5.3502, 154.04
5.3512, 154.02
5.3522, 154
5.3532, 153.98
5.3542, 153.96
5.3552, 153.94
5.3562, 153.92
5.3572, 153.9
5.3582, 153.88
5.3592, 153.87
5.3602, 153.85
5.3612, 153.83
5.3622, 153.81
5.3632, 153.79
5.3642, 153.77
5.3652, 153.75
5.3662, 153.73
5.3672, 153.71
5.3682, 153.69
5.3692, 153.67
5.3702, 153.65
5.3712, 153.64
5.3722, 153.62
5.3732, 153.6
5.3742, 153.58
5.3752, 153.56
5.3762, 153.54
5.3772, 153.52
5.3782, 153.5
5.3792, 153.48
5.3802, 153.46
5.3812, 153.44
5.3822, 153.42
5.3832, 153.41
5.3842, 153.39
5.3852, 153.37
5.3862, 153.35
5.3872, 153.33
5.3882, 153.31
5.3892, 153.29
5.3902, 153.27
5.3912, 153.25
5.3922, 153.23
5.3932, 153.21
5.3942, 153.19
5.3952, 153.18
5.3962, 153.16
5.3972, 153.14
5.3982, 153.12
5.3992, 153.1
5.4002, 153.08
5.4012, 153.06
5.4022, 153.04
5.4032, 153.02
5.4042, 153
5.4052, 152.98
5.4062, 152.97
5.4072, 152.95
5.4082, 152.93
5.4092, 152.91
5.4102, 152.89
5.4112, 152.87
5.4122, 152.85
5.4132, 152.83
5.4142, 152.81
5.4152, 152.79
5.4162, 152.77
5.4172, 152.76
5.4182, 152.74
5.4192, 152.72
5.4202, 152.7
5.4212, 152.68
5.4222, 152.66
5.4232, 152.64
5.4242, 152.62
5.4252, 152.6
5.4262, 152.58
5.4272, 152.57
5.4282, 152.55
5.4292, 152.53
5.4302, 152.51
5.4312, 152.49
5.4322, 152.47
5.4332, 152.45
5.4342, 152.43
5.4352, 152.41
5.4362, 152.39
5.4372, 152.38
5.4382, 152.36
5.4392, 152.34
5.4402, 152.32
5.4412, 152.3
5.4422, 152.28
5.4432, 152.26
5.4442, 152.24
5.4452, 152.22
5.4462, 152.2
5.4472, 152.19
5.4482, 152.17
5.4492, 152.15
5.4502, 152.13
5.4512, 152.11
5.4522, 152.09
5.4532, 152.07
5.4542, 152.05
5.4552, 152.03
5.4562, 152.01
5.4572, 152
5.4582, 151.98
5.4592, 151.96
5.4602, 151.94
5.4612, 151.92
5.4622, 151.9
5.4632, 151.88
5.4642, 151.86
5.4652, 151.84
5.4662, 151.82
5.4672, 151.81
5.4682, 151.79
5.4692, 151.77
5.4702, 151.75
5.4712, 151.73
5.4722, 151.71
5.4732, 151.69
5.4742, 151.67
5.4752, 151.65
5.4762, 151.64
5.4772, 151.62
5.4782, 151.6
5.4792, 151.58
5.4802, 151.56
5.4812, 151.54
5.4822, 151.52
5.4832, 151.5
5.4842, 151.48
5.4852, 151.47
5.4862, 151.45
5.4872, 151.43
5.4882, 151.41
5.4892, 151.39
5.4902, 151.37
5.4912, 151.35
5.4922, 151.33
5.4932, 151.31
5.4942, 151.3
5.4952, 151.28
5.4962, 151.26
5.4972, 151.24
5.4982, 151.22
5.4992, 151.2
5.5002, 151.18
5.5012, 151.16
5.5022, 151.14
5.5032, 151.13
5.5042, 151.11
5.5052, 151.09
5.5062, 151.07
5.5072, 151.05
5.5082, 151.03
5.5092, 151.01
5.5102, 150.99
5.5112, 150.97
5.5122, 150.96
5.5132, 150.94
5.5142, 150.92
5.5152, 150.9
5.5162, 150.88
5.5172, 150.86
5.5182, 150.84
5.5192, 150.82
5.5202, 150.81
5.5212, 150.79
5.5222, 150.77
5.5232, 150.75
5.5242, 150.73
5.5252, 150.71
5.5262, 150.69
5.5272, 150.67
5.5282, 150.66
5.5292, 150.64
5.5302, 150.62
5.5312, 150.6
5.5322, 150.58
5.5332, 150.56
5.5342, 150.54
5.5352, 150.52
5.5362, 150.5
5.5372, 150.49
5.5382, 150.47
5.5392, 150.45
5.5402, 150.43
5.5412, 150.41
5.5422, 150.39
5.5432, 150.37
5.5442, 150.35
5.5452, 150.34
5.5462, 150.32
5.5472, 150.3
5.5482, 150.28
5.5492, 150.26
5.5502, 150.24
5.5512, 150.22
5.5522, 150.2
5.5532, 150.19
5.5542, 150.17
5.5552, 150.15
5.5562, 150.13
5.5572, 150.11
5.5582, 150.09
5.5592, 150.07
5.5602, 150.06
5.5612, 150.04
5.5622, 150.02
5.5632, 150
5.5642, 149.98
5.5652, 149.96
5.5662, 149.94
5.5672, 149.92
5.5682, 149.91
5.5692, 149.89
5.5702, 149.87
5.5712, 149.85
5.5722, 149.83
5.5732, 149.81
5.5742, 149.79
5.5752, 149.77
5.5762, 149.76
5.5772, 149.74
5.5782, 149.72
5.5792, 149.7
5.5802, 149.68
5.5812, 149.66
5.5822, 149.64
5.5832, 149.63
5.5842, 149.61
5.5852, 149.59
5.5862, 149.57
5.5872, 149.55
5.5882, 149.53
5.5892, 149.51
5.5902, 149.49
5.5912, 149.48
5.5922, 149.46
5.5932, 149.44
5.5942, 149.42
5.5952, 149.4
5.5962, 149.38
5.5972, 149.36
5.5982, 149.35
5.5992, 149.33
5.6002, 149.31
5.6012, 149.29
5.6022, 149.27
5.6032, 149.25
5.6042, 149.23
5.6052, 149.22
5.6062, 149.2
5.6072, 149.18
5.6082, 149.16
5.6092, 149.14
5.6102, 149.12
5.6112, 149.1
5.6122, 149.09
5.6132, 149.07
5.6142, 149.05
5.6152, 149.03
5.6162, 149.01
5.6172, 148.99
5.6182, 148.97
5.6192, 148.96
5.6202, 148.94
5.6212, 148.92
5.6222, 148.9
5.6232, 148.88
5.6242, 148.86
5.6252, 148.84
5.6262, 148.83
5.6272, 148.81
5.6282, 148.79
5.6292, 148.77
5.6302, 148.75
5.6312, 148.73
5.6322, 148.71
5.6332, 148.7
5.6342, 148.68
5.6352, 148.66
5.6362, 148.64
5.6372, 148.62
5.6382, 148.6
5.6392, 148.58
5.6402, 148.57
5.6412, 148.55
5.6422, 148.53
5.6432, 148.51
5.6442, 148.49
5.6452, 148.47
5.6462, 148.45
5.6472, 148.44
5.6482, 148.42
5.6492, 148.4
5.6502, 148.38
5.6512, 148.36
5.6522, 148.34
5.6532, 148.33
5.6542, 148.31
5.6552, 148.29
5.6562, 148.27
5.6572, 148.25
5.6582, 148.23
5.6592, 148.21
5.6602, 148.2
5.6612, 148.18
5.6622, 148.16
5.6632, 148.14
5.6642, 148.12
5.6652, 148.1
5.6662, 148.09
5.6672, 148.07
5.6682, 148.05
5.6692, 148.03
5.6702, 148.01
5.6712, 147.99
5.6722, 147.97
5.6732, 147.96
5.6742, 147.94
5.6752, 147.92
5.6762, 147.9
5.6772, 147.88
5.6782, 147.86
5.6792, 147.85
5.6802, 147.83
5.6812, 147.81
5.6822, 147.79
5.6832, 147.77
5.6842, 147.75
5.6852, 147.73
5.6862, 147.72
5.6872, 147.7
5.6882, 147.68
5.6892, 147.66
5.6902, 147.64
5.6912, 147.62
5.6922, 147.61
5.6932, 147.59
5.6942, 147.57
5.6952, 147.55
5.6962, 147.53
5.6972, 147.51
5.6982, 147.5
5.6992, 147.48
5.7002, 147.46
5.7012, 147.44
5.7022, 147.42
5.7032, 147.4
5.7042, 147.39
5.7052, 147.37
5.7062, 147.35
5.7072, 147.33
5.7082, 147.31
5.7092, 147.29
5.7102, 147.28
5.7112, 147.26
5.7122, 147.24
5.7132, 147.22
5.7142, 147.2
5.7152, 147.18
5.7162, 147.16
5.7172, 147.15
5.7182, 147.13
5.7192, 147.11
5.7202, 147.09
5.7212, 147.07
5.7222, 147.05
5.7232, 147.04
5.7242, 147.02
5.7252, 147
5.7262, 146.98
5.7272, 146.96
5.7282, 146.94
5.7292, 146.93
5.7302, 146.91
5.7312, 146.89
5.7322, 146.87
5.7332, 146.85
5.7342, 146.84
5.7352, 146.82
5.7362, 146.8
5.7372, 146.78
5.7382, 146.76
5.7392, 146.74
5.7402, 146.73
5.7412, 146.71
5.7422, 146.69
5.7432, 146.67
5.7442, 146.65
5.7452, 146.63
5.7462, 146.62
5.7472, 146.6
5.7482, 146.58
5.7492, 146.56
5.7502, 146.54
5.7512, 146.52
5.7522, 146.51
5.7532, 146.49
5.7542, 146.47
5.7552, 146.45
5.7562, 146.43
5.7572, 146.41
5.7582, 146.4
5.7592, 146.38
5.7602, 146.36
5.7612, 146.34
5.7622, 146.32
5.7632, 146.31
5.7642, 146.29
5.7652, 146.27
5.7662, 146.25
5.7672, 146.23
5.7682, 146.21
5.7692, 146.2
5.7702, 146.18
5.7712, 146.16
5.7722, 146.14
5.7732, 146.12
5.7742, 146.1
5.7752, 146.09
5.7762, 146.07
5.7772, 146.05
5.7782, 146.03
5.7792, 146.01
5.7802, 146
5.7812, 145.98
5.7822, 145.96
5.7832, 145.94
5.7842, 145.92
5.7852, 145.9
5.7862, 145.89
5.7872, 145.87
5.7882, 145.85
5.7892, 145.83
5.7902, 145.81
5.7912, 145.8
5.7922, 145.78
5.7932, 145.76
5.7942, 145.74
5.7952, 145.72
5.7962, 145.7
5.7972, 145.69
5.7982, 145.67
5.7992, 145.65
5.8002, 145.63
5.8012, 145.61
5.8022, 145.6
5.8032, 145.58
5.8042, 145.56
5.8052, 145.54
5.8062, 145.52
5.8072, 145.5
5.8082, 145.49
5.8092, 145.47
5.8102, 145.45
5.8112, 145.43
5.8122, 145.41
5.8132, 145.4
5.8142, 145.38
5.8152, 145.36
5.8162, 145.34
5.8172, 145.32
5.8182, 145.31
5.8192, 145.29
5.8202, 145.27
5.8212, 145.25
5.8222, 145.23
5.8232, 145.21
5.8242, 145.2
5.8252, 145.18
5.8262, 145.16
5.8272, 145.14
5.8282, 145.12
5.8292, 145.11
5.8302, 145.09
5.8312, 145.07
5.8322, 145.05
5.8332, 145.03
5.8342, 145.02
5.8352, 145
5.8362, 144.98
5.8372, 144.96
5.8382, 144.94
5.8392, 144.93
5.8402, 144.91
5.8412, 144.89
5.8422, 144.87
5.8432, 144.85
5.8442, 144.84
5.8452, 144.82
5.8462, 144.8
5.8472, 144.78
5.8482, 144.76
5.8492, 144.75
5.8502, 144.73
5.8512, 144.71
5.8522, 144.69
5.8532, 144.67
5.8542, 144.65
5.8552, 144.64
5.8562, 144.62
5.8572, 144.6
5.8582, 144.58
5.8592, 144.56
5.8602, 144.55
5.8612, 144.53
5.8622, 144.51
5.8632, 144.49
5.8642, 144.47
5.8652, 144.46
5.8662, 144.44
5.8672, 144.42
5.8682, 144.4
5.8692, 144.38
5.8702, 144.37
5.8712, 144.35
5.8722, 144.33
5.8732, 144.31
5.8742, 144.29
5.8752, 144.28
5.8762, 144.26
5.8772, 144.24
5.8782, 144.22
5.8792, 144.2
5.8802, 144.19
5.8812, 144.17
5.8822, 144.15
5.8832, 144.13
5.8842, 144.11
5.8852, 144.1
5.8862, 144.08
5.8872, 144.06
5.8882, 144.04
5.8892, 144.03
5.8902, 144.01
5.8912, 143.99
5.8922, 143.97
5.8932, 143.95
5.8942, 143.94
5.8952, 143.92
5.8962, 143.9
5.8972, 143.88
5.8982, 143.86
5.8992, 143.85
5.9002, 143.83
5.9012, 143.81
5.9022, 143.79
5.9032, 143.77
5.9042, 143.76
5.9052, 143.74
5.9062, 143.72
5.9072, 143.7
5.9082, 143.68
5.9092, 143.67
5.9102, 143.65
5.9112, 143.63
5.9122, 143.61
5.9132, 143.59
5.9142, 143.58
5.9152, 143.56
5.9162, 143.54
5.9172, 143.52
5.9182, 143.51
5.9192, 143.49
5.9202, 143.47
5.9212, 143.45
5.9222, 143.43
5.9232, 143.42
5.9242, 143.4
5.9252, 143.38
5.9262, 143.36
5.9272, 143.34
5.9282, 143.33
5.9292, 143.31
5.9302, 143.29
5.9312, 143.27
5.9322, 143.25
5.9332, 143.24
5.9342, 143.22
5.9352, 143.2
5.9362, 143.18
5.9372, 143.17
5.9382, 143.15
5.9392, 143.13
5.9402, 143.11
5.9412, 143.09
5.9422, 143.08
5.9432, 143.06
5.9442, 143.04
5.9452, 143.02
5.9462, 143.01
5.9472, 142.99
5.9482, 142.97
5.9492, 142.95
5.9502, 142.93
5.9512, 142.92
5.9522, 142.9
5.9532, 142.88
5.9542, 142.86
5.9552, 142.84
5.9562, 142.83
5.9572, 142.81
5.9582, 142.79
5.9592, 142.77
5.9602, 142.76
5.9612, 142.74
5.9622, 142.72
5.9632, 142.7
5.9642, 142.68
5.9652, 142.67
5.9662, 142.65
5.9672, 142.63
5.9682, 142.61
5.9692, 142.6
5.9702, 142.58
5.9712, 142.56
5.9722, 142.54
5.9732, 142.52
5.9742, 142.51
5.9752, 142.49
5.9762, 142.47
5.9772, 142.45
5.9782, 142.44
5.9792, 142.42
5.9802, 142.4
5.9812, 142.38
5.9822, 142.36
5.9832, 142.35
5.9842, 142.33
5.9852, 142.31
5.9862, 142.29
5.9872, 142.28
5.9882, 142.26
5.9892, 142.24
5.9902, 142.22
5.9912, 142.2
5.9922, 142.19
5.9932, 142.17
5.9942, 142.15
5.9952, 142.13
5.9962, 142.12
5.9972, 142.1
5.9982, 142.08
5.9992, 142.06
6.0002, 142.05
6.0012, 142.03
6.0022, 142.01
6.0032, 141.99
6.0042, 141.97
6.0052, 141.96
6.0062, 141.94
6.0072, 141.92
6.0082, 141.9
6.0092, 141.89
6.0102, 141.87
6.0112, 141.85
6.0122, 141.83
6.0132, 141.81
6.0142, 141.8
6.0152, 141.78
6.0162, 141.76
6.0172, 141.74
6.0182, 141.73
6.0192, 141.71
6.0202, 141.69
6.0212, 141.67
6.0222, 141.66
6.0232, 141.64
6.0242, 141.62
6.0252, 141.6
6.0262, 141.59
6.0272, 141.57
6.0282, 141.55
6.0292, 141.53
6.0302, 141.51
6.0312, 141.5
6.0322, 141.48
6.0332, 141.46
6.0342, 141.44
6.0352, 141.43
6.0362, 141.41
6.0372, 141.39
6.0382, 141.37
6.0392, 141.36
6.0402, 141.34
6.0412, 141.32
6.0422, 141.3
6.0432, 141.29
6.0442, 141.27
6.0452, 141.25
6.0462, 141.23
6.0472, 141.21
6.0482, 141.2
6.0492, 141.18
6.0502, 141.16
6.0512, 141.14
6.0522, 141.13
6.0532, 141.11
6.0542, 141.09
6.0552, 141.07
6.0562, 141.06
6.0572, 141.04
6.0582, 141.02
6.0592, 141
6.0602, 140.99
6.0612, 140.97
6.0622, 140.95
6.0632, 140.93
6.0642, 140.92
6.0652, 140.9
6.0662, 140.88
6.0672, 140.86
6.0682, 140.85
6.0692, 140.83
6.0702, 140.81
6.0712, 140.79
6.0722, 140.77
6.0732, 140.76
6.0742, 140.74
6.0752, 140.72
6.0762, 140.7
6.0772, 140.69
6.0782, 140.67
6.0792, 140.65
6.0802, 140.63
6.0812, 140.62
6.0822, 140.6
6.0832, 140.58
6.0842, 140.56
6.0852, 140.55
6.0862, 140.53
6.0872, 140.51
6.0882, 140.49
6.0892, 140.48
6.0902, 140.46
6.0912, 140.44
6.0922, 140.42
6.0932, 140.41
6.0942, 140.39
6.0952, 140.37
6.0962, 140.35
6.0972, 140.34
6.0982, 140.32
6.0992, 140.3
6.1002, 140.28
6.1012, 140.27
6.1022, 140.25
6.1032, 140.23
6.1042, 140.21
6.1052, 140.2
6.1062, 140.18
6.1072, 140.16
6.1082, 140.14
6.1092, 140.13
6.1102, 140.11
6.1112, 140.09
6.1122, 140.07
6.1132, 140.06
6.1142, 140.04
6.1152, 140.02
6.1162, 140
6.1172, 139.99
6.1182, 139.97
6.1192, 139.95
6.1202, 139.93
6.1212, 139.92
6.1222, 139.9
6.1232, 139.88
6.1242, 139.86
6.1252, 139.85
6.1262, 139.83
6.1272, 139.81
6.1282, 139.79
6.1292, 139.78
6.1302, 139.76
6.1312, 139.74
6.1322, 139.72
6.1332, 139.71
6.1342, 139.69
6.1352, 139.67
6.1362, 139.65
6.1372, 139.64
6.1382, 139.62
6.1392, 139.6
6.1402, 139.59
6.1412, 139.57
6.1422, 139.55
6.1432, 139.53
6.1442, 139.52
6.1452, 139.5
6.1462, 139.48
6.1472, 139.46
6.1482, 139.45
6.1492, 139.43
6.1502, 139.41
6.1512, 139.39
6.1522, 139.38
6.1532, 139.36
6.1542, 139.34
6.1552, 139.32
6.1562, 139.31
6.1572, 139.29
6.1582, 139.27
6.1592, 139.25
6.1602, 139.24
6.1612, 139.22
6.1622, 139.2
6.1632, 139.19
6.1642, 139.17
6.1652, 139.15
6.1662, 139.13
6.1672, 139.12
6.1682, 139.1
6.1692, 139.08
6.1702, 139.06
6.1712, 139.05
6.1722, 139.03
6.1732, 139.01
6.1742, 138.99
6.1752, 138.98
6.1762, 138.96
6.1772, 138.94
6.1782, 138.92
6.1792, 138.91
6.1802, 138.89
6.1812, 138.87
6.1822, 138.86
6.1832, 138.84
6.1842, 138.82
6.1852, 138.8
6.1862, 138.79
6.1872, 138.77
6.1882, 138.75
6.1892, 138.73
6.1902, 138.72
6.1912, 138.7
6.1922, 138.68
6.1932, 138.66
6.1942, 138.65
6.1952, 138.63
6.1962, 138.61
6.1972, 138.6
6.1982, 138.58
6.1992, 138.56
6.2002, 138.54
6.2012, 138.53
6.2022, 138.51
6.2032, 138.49
6.2042, 138.47
6.2052, 138.46
6.2062, 138.44
6.2072, 138.42
6.2082, 138.41
6.2092, 138.39
6.2102, 138.37
6.2112, 138.35
6.2122, 138.34
6.2132, 138.32
6.2142, 138.3
6.2152, 138.28
6.2162, 138.27
6.2172, 138.25
6.2182, 138.23
6.2192, 138.21
6.2202, 138.2
6.2212, 138.18
6.2222, 138.16
6.2232, 138.15
6.2242, 138.13
6.2252, 138.11
6.2262, 138.09
6.2272, 138.08
6.2282, 138.06
6.2292, 138.04
6.2302, 138.03
6.2312, 138.01
6.2322, 137.99
6.2332, 137.97
6.2342, 137.96
6.2352, 137.94
6.2362, 137.92
6.2372, 137.9
6.2382, 137.89
6.2392, 137.87
6.2402, 137.85
6.2412, 137.84
6.2422, 137.82
6.2432, 137.8
6.2442, 137.78
6.2452, 137.77
6.2462, 137.75
6.2472, 137.73
6.2482, 137.72
6.2492, 137.7
6.2502, 137.68
6.2512, 137.66
6.2522, 137.65
6.2532, 137.63
6.2542, 137.61
6.2552, 137.59
6.2562, 137.58
6.2572, 137.56
6.2582, 137.54
6.2592, 137.53
6.2602, 137.51
6.2612, 137.49
6.2622, 137.47
6.2632, 137.46
6.2642, 137.44
6.2652, 137.42
6.2662, 137.41
6.2672, 137.39
6.2682, 137.37
6.2692, 137.35
6.2702, 137.34
6.2712, 137.32
6.2722, 137.3
6.2732, 137.29
6.2742, 137.27
6.2752, 137.25
6.2762, 137.23
6.2772, 137.22
6.2782, 137.2
6.2792, 137.18
6.2802, 137.17
6.2812, 137.15
6.2822, 137.13
6.2832, 137.11
6.2842, 137.1
6.2852, 137.08
6.2862, 137.06
6.2872, 137.05
6.2882, 137.03
6.2892, 137.01
6.2902, 136.99
6.2912, 136.98
6.2922, 136.96
6.2932, 136.94
6.2942, 136.93
6.2952, 136.91
6.2962, 136.89
6.2972, 136.87
6.2982, 136.86
6.2992, 136.84
6.3002, 136.82
6.3012, 136.81
6.3022, 136.79
6.3032, 136.77
6.3042, 136.75
6.3052, 136.74
6.3062, 136.72
6.3072, 136.7
6.3082, 136.69
6.3092, 136.67
6.3102, 136.65
6.3112, 136.63
6.3122, 136.62
6.3132, 136.6
6.3142, 136.58
6.3152, 136.57
6.3162, 136.55
6.3172, 136.53
6.3182, 136.52
6.3192, 136.5
6.3202, 136.48
6.3212, 136.46
6.3222, 136.45
6.3232, 136.43
6.3242, 136.41
6.3252, 136.4
6.3262, 136.38
6.3272, 136.36
6.3282, 136.34
6.3292, 136.33
6.3302, 136.31
6.3312, 136.29
6.3322, 136.28
6.3332, 136.26
6.3342, 136.24
6.3352, 136.23
6.3362, 136.21
6.3372, 136.19
6.3382, 136.17
6.3392, 136.16
6.3402, 136.14
6.3412, 136.12
6.3422, 136.11
6.3432, 136.09
6.3442, 136.07
6.3452, 136.06
6.3462, 136.04
6.3472, 136.02
6.3482, 136
6.3492, 135.99
6.3502, 135.97
6.3512, 135.95
6.3522, 135.94
6.3532, 135.92
6.3542, 135.9
6.3552, 135.89
6.3562, 135.87
6.3572, 135.85
6.3582, 135.83
6.3592, 135.82
6.3602, 135.8
6.3612, 135.78
6.3622, 135.77
6.3632, 135.75
6.3642, 135.73
6.3652, 135.72
6.3662, 135.7
6.3672, 135.68
6.3682, 135.66
6.3692, 135.65
6.3702, 135.63
6.3712, 135.61
6.3722, 135.6
6.3732, 135.58
6.3742, 135.56
6.3752, 135.55
6.3762, 135.53
6.3772, 135.51
6.3782, 135.49
6.3792, 135.48
6.3802, 135.46
6.3812, 135.44
6.3822, 135.43
6.3832, 135.41
6.3842, 135.39
6.3852, 135.38
6.3862, 135.36
6.3872, 135.34
6.3882, 135.33
6.3892, 135.31
6.3902, 135.29
6.3912, 135.27
6.3922, 135.26
6.3932, 135.24
6.3942, 135.22
6.3952, 135.21
6.3962, 135.19
6.3972, 135.17
6.3982, 135.16
6.3992, 135.14
6.4002, 135.12
6.4012, 135.11
6.4022, 135.09
6.4032, 135.07
6.4042, 135.05
6.4052, 135.04
6.4062, 135.02
6.4072, 135
6.4082, 134.99
6.4092, 134.97
6.4102, 134.95
6.4112, 134.94
6.4122, 134.92
6.4132, 134.9
6.4142, 134.89
6.4152, 134.87
6.4162, 134.85
6.4172, 134.83
6.4182, 134.82
6.4192, 134.8
6.4202, 134.78
6.4212, 134.77
6.4222, 134.75
6.4232, 134.73
6.4242, 134.72
6.4252, 134.7
6.4262, 134.68
6.4272, 134.67
6.4282, 134.65
6.4292, 134.63
6.4302, 134.62
6.4312, 134.6
6.4322, 134.58
6.4332, 134.57
6.4342, 134.55
6.4352, 134.53
6.4362, 134.51
6.4372, 134.5
6.4382, 134.48
6.4392, 134.46
6.4402, 134.45
6.4412, 134.43
6.4422, 134.41
6.4432, 134.4
6.4442, 134.38
6.4452, 134.36
6.4462, 134.35
6.4472, 134.33
6.4482, 134.31
6.4492, 134.3
6.4502, 134.28
6.4512, 134.26
6.4522, 134.25
6.4532, 134.23
6.4542, 134.21
6.4552, 134.19
6.4562, 134.18
6.4572, 134.16
6.4582, 134.14
6.4592, 134.13
6.4602, 134.11
6.4612, 134.09
6.4622, 134.08
6.4632, 134.06
6.4642, 134.04
6.4652, 134.03
6.4662, 134.01
6.4672, 133.99
6.4682, 133.98
6.4692, 133.96
6.4702, 133.94
6.4712, 133.93
6.4722, 133.91
6.4732, 133.89
6.4742, 133.88
6.4752, 133.86
6.4762, 133.84
6.4772, 133.83
6.4782, 133.81
6.4792, 133.79
6.4802, 133.78
6.4812, 133.76
6.4822, 133.74
6.4832, 133.73
6.4842, 133.71
